"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UMODL1",0.161430589877327,-1.40375623073871,0.102889539326657,0.918247842557911,0.999192439258408,-5.8079517863048
"LOC100128076",0.161393260839598,0.239614077724783,0.102833646819027,0.918292094793312,0.999192439258408,-5.8079570817094
"WTIP",-0.13213824755276,0.385424451860625,-0.102805190305777,0.918314625001563,0.999192439258408,-5.80795977664985
"C15orf41",0.084227732172562,0.012167171367926,0.102661006562166,0.918428782306475,0.999192439258408,-5.80797341993986
"LOC728758",-0.0782619705724709,-0.671634043229189,-0.102563020333364,0.91850636375848,0.999192439258408,-5.80798268089524
"PAQR6",-0.188911944854023,-0.68262692864725,-0.102524469751432,0.918536886734025,0.999192439258408,-5.80798632199613
"C21orf33",-0.0480096207733063,-0.143957945761652,-0.102478510202786,0.918573276024244,0.999192439258408,-5.8079906610853
"TRMT2A",0.0662915485793051,0.529074394927532,0.102453253452791,0.918593273579016,0.999192439258408,-5.80799304477335
"DNAH11",-0.237436166827111,-2.75060718612375,-0.102444805537239,0.918599962402734,0.999192439258408,-5.80799384194182
"PRRT1",0.115539818004293,1.10400916030637,0.102392745777001,0.918641181996637,0.999192439258408,-5.80799875299301
"PA2G4",0.0447373639931656,0.56624143629226,0.102241205150277,0.918761169272239,0.999192439258408,-5.8080130343536
"PSIMCT-1",0.11755956267228,0.490200561940085,0.102150722910534,0.918832812456609,0.999192439258408,-5.80802155141957
"C3orf15",0.272086769571856,-3.42147784830292,0.102138244921261,0.918842692490916,0.999192439258408,-5.8080227253774
"C18orf54",-0.125897371843207,0.0478118377131177,-0.102062504044078,0.918902664161936,0.999192439258408,-5.80802984817621
"ZNF286A",-0.101937316808975,-0.0879419635845301,-0.10202710141496,0.918930696144975,0.999192439258408,-5.80803317568699
"LOC100132707",-0.114328820409112,-0.660089437677862,-0.101940943231687,0.918998917062709,0.999192439258408,-5.80804126891523
"KLHL4",0.230120771383039,-2.02782047908689,0.101811505794832,0.91910140806633,0.999192439258408,-5.80805341471076
"EGLN2",-0.0495308724662444,0.466178188975568,-0.101671499611042,0.919212269138026,0.999192439258408,-5.80806653485799
"SBDSP1",0.0804928962614776,-0.192382337977834,0.101633595916211,0.919242282688095,0.999192439258408,-5.80807008375371
"C17orf91",0.102686890075072,-0.391902352278726,0.101552589232113,0.919306427173441,0.999192439258408,-5.8080776639162
"CXorf26",0.0685861769110017,0.195933016590497,0.101469139568487,0.919372506669315,0.999192439258408,-5.80808546636039
"WDR91",0.0979917002916224,1.3738545586407,0.101268229032141,0.919531599704011,0.999192439258408,-5.80810422495111
"RPF2",-0.0733086227512028,-0.10218937754547,-0.101267861605642,0.919531890657386,0.999192439258408,-5.80810425922289
"CYP7B1",0.218675309770978,0.209687102006327,0.101243495209802,0.919551185656733,0.999192439258408,-5.80810653172592
"C17orf100",-0.0889283577341873,-0.117816255491373,-0.101230068464011,0.919561817904248,0.999192439258408,-5.80810778372182
"FBXO45",0.0848139179260306,-0.378552167171852,0.101208974905498,0.91957852130611,0.999192439258408,-5.80810975028523
"VPS41",-0.0872656272458177,0.273360682325071,-0.101135581023027,0.91963664015925,0.999192439258408,-5.80811658964194
"EBPL",0.119590881874551,-1.02482017821042,0.101120602310401,0.919648501495616,0.999192439258408,-5.80811798485395
"TMEM129",0.0661978438609971,0.0860619943290193,0.100998571813512,0.91974513562733,0.999192439258408,-5.80812934384786
"ANKRD13D",0.0651817537268563,0.446531693139049,0.100981452482637,0.919758692266496,0.999192439258408,-5.8081309362738
"OPHN1",0.139720546392237,0.313887700997792,0.100972311625066,0.919765930836422,0.999192439258408,-5.80813178643826
"SLC6A10P",-0.172946448851736,1.72865504662191,-0.100933336657366,0.919796794868448,0.999192439258408,-5.80813541052264
"LOC399744",0.0982201777457185,-0.0179884795364802,0.100881704385482,0.919837682328852,0.999192439258408,-5.80814020939145
"ARSG",-0.157710702229288,0.069502769930034,-0.1008092278889,0.919895076638686,0.999192439258408,-5.80814694144764
"LOC338799",-0.126927010476588,-0.562754226004534,-0.100752799524711,0.919939762687458,0.999192439258408,-5.80815217950687
"STARD3",0.0451126017087773,0.251165041846281,0.100710722354208,0.919973084084236,0.999192439258408,-5.80815608348362
