"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPP2R5B",-0.166018839735743,-0.0234384830065367,-0.465995794124679,0.64154861966064,0.76100146106942,-6.6491744384206
"LOC145474",0.326062808789673,-0.41295410945755,0.465875609727163,0.641634551941389,0.761059358328536,-6.64922983423429
"OLFM4",1.24583018378128,1.25836563032329,0.465617449925824,0.641819153445249,0.761234276238418,-6.64934877791239
"CHAD",-0.580574399252538,-0.750024969464387,-0.465464822270603,0.641928302880073,0.761319688611847,-6.64941906809742
"CAPN13",1.00566650266765,0.272605161251646,0.465289468513554,0.642053714150907,0.761337650597191,-6.64949979601262
"NBPF3",0.377108302096485,-0.631304854562197,0.465264082041177,0.642071871154776,0.761337650597191,-6.64951148071018
"PPP6C",0.113269929343445,0.0935460380245685,0.465252804477206,0.642079937203519,0.761337650597191,-6.64951667125962
"NPNT",0.385304257720534,1.07866195141225,0.46523594668054,0.642091994479558,0.761337650597191,-6.64952442990189
"LOC100130987",0.306195570207949,-0.0947779260901158,0.465065741435293,0.642213736435909,0.761437962562754,-6.64960274953873
"ZNF148",0.157561903789749,0.0121656703214817,0.465009649850403,0.642253858933653,0.76144149676144,-6.64962855371091
"GOLGA6A",0.291423162517803,-0.629911033959566,0.464794729530919,0.642407601865888,0.761522007194843,-6.64972739611768
"C17orf80",0.162516236908855,-0.141778934797962,0.464767424592344,0.642427135515769,0.761522007194843,-6.64973995046229
"NCRNA00171",-0.251469162678031,-0.65060656429328,-0.464758941938862,0.64243320396248,0.761522007194843,-6.6497438504916
"SLC27A3",0.18690637129071,0.350393206242492,0.464636918231912,0.642520501749387,0.761581452726884,-6.64979994488638
"ACTR6",0.156164341492756,0.314036176840344,0.464466295474299,0.64264257642454,0.761657815950714,-6.64987835564078
"FAM22D",-0.273576844547376,-0.857725989387931,-0.46438656393119,0.642699624908279,0.761657815950714,-6.64991498691042
"BLID",-0.197904655110828,-0.341665221855875,-0.464374193663417,0.64270847611225,0.761657815950714,-6.64992066965188
"TPRA1",-0.14116605330559,0.444768876196443,-0.464339171226825,0.642733535727396,0.761657815950714,-6.64993675768775
"TRAPPC6A",-0.280533017456444,-0.41369748385572,-0.464282041321763,0.642774414783274,0.761662232094787,-6.64996299849165
"C11orf30",0.211372266433292,-0.049864802467602,0.463991202553654,0.64298254005428,0.761799075141964,-6.65009653603853
"C8orf34",-0.560926599096096,-2.08929032248562,-0.463972543521683,0.642995893486223,0.761799075141964,-6.65010510041183
"ERC2",0.50042026183021,-0.76172844370685,0.463964883630693,0.643001375360058,0.761799075141964,-6.65010861615198
"FAM168A",0.317046359786782,-0.912967009433343,0.463649609948611,0.64322702091217,0.762022372477342,-6.65025327031828
"CCT7",0.128606994894788,0.153230807394279,0.463331787808279,0.643454523902339,0.7622478443616,-6.65039899438716
"SIAH2",0.196188052555029,0.701497776284765,0.463156544711796,0.643579980532778,0.762352411215259,-6.65047930211193
"UBE4A",-0.15326796128267,-0.545023589371768,-0.462817518473779,0.643822718582953,0.762595883618506,-6.65063457975215
"LOC550643",-0.20491136171348,-0.142740162498698,-0.462574267375153,0.643996906502022,0.762758136241144,-6.65074592139528
"REG3A",-0.443772584357731,-1.1587855677694,-0.462360478689604,0.644150013120237,0.762895402598382,-6.65084372915006
"CLCN1",0.66036806045565,1.89135243806862,0.462180240886244,0.644279103772486,0.763004211567196,-6.65092615238731
"USH2A",0.387683512364572,-0.955855758508297,0.462002754641712,0.64440623422797,0.763110686685976,-6.65100728596907
"DEFA6",0.406976718862868,-0.492234219813835,0.461925373189489,0.64446166455168,0.763132246576214,-6.65104264930356
"VAPA",0.120033038293039,0.278258198222634,0.461794909943029,0.644555123226967,0.763198832232647,-6.65110225763186
"HLA-DQB1",-0.503267101766575,0.252371267730828,-0.461705124775196,0.644619445025797,0.76323091206895,-6.6511432704811
"EDC3",0.132040380158554,0.0932141213329007,0.461651285438136,0.644658016631893,0.763232501673045,-6.65116785986198
"GPRC5C",-0.459837279170916,-0.292326785728531,-0.461589186607415,0.644702506702416,0.763241097759787,-6.65119621794409
"FAM81B",0.865769946207813,-1.24055903842168,0.461526780550188,0.644747218170274,0.763249954943341,-6.65122471248657
"SLC25A6",-0.164353915129713,-0.0516141779757135,-0.46135860718024,0.644867714155121,0.763348519423416,-6.65130148112348
"UNC13B",0.235181386723162,-0.24420912044489,0.461201153968322,0.64498053765791,0.763437990907899,-6.65137333084349
"OR3A2",0.469288510472662,-0.707513454128629,0.460948572137245,0.645161542973435,0.763608151521182,-6.65148853890443
"FLJ39653",0.231110270940453,-0.331753202842489,0.46019902120352,0.645698810882404,0.764199937761237,-6.65183005435002
"ZMAT2",-0.118680906334916,0.329556568698249,-0.459938390964508,0.645885670645841,0.764376963222905,-6.65194867440912
"SCFD2",0.147690377432925,-0.261352210078693,0.459670993169341,0.646077405772981,0.76455307087198,-6.65207030482964
"IL18R1",-0.375773958490187,0.394274097562337,-0.459626842954941,0.646109065550805,0.76455307087198,-6.65209038050905
