"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ROS1",-5.14049689079171,-2.06517063947856,-19.5278898993817,1.34928537438925e-56,3.25431758357106e-54,118.156685205033
"TYRP1",-7.90487841356945,-1.36210399661327,-19.4418363412714,2.91995587606131e-56,6.96069946687593e-54,117.388535367956
"FBN3",-7.04744641540163,-2.33168924309159,-19.3720714114271,5.46108806029968e-56,1.2868708772897e-53,116.765571157962
"NPHS2",-10.222162866738,1.93984462326132,-19.2524675217547,1.59811506920945e-55,3.72306329930262e-53,115.697149080332
"EGF",-6.85825815425508,1.98917952846833,-19.2377147440577,1.82449917182827e-55,4.20270309232038e-53,115.565326995584
"NOS1",-7.05864365348681,-0.91182100937065,-19.2011261853903,2.53426828850739e-55,5.77278157585445e-53,115.238360892389
"CYP2B6",-7.82659606280488,-0.0264186904318895,-19.1402914316798,4.37697366194154e-55,9.86069637840258e-53,114.694623905779
"PTGER1",-6.21528644091794,0.305748171960155,-19.0437097353025,1.04244540166527e-54,2.32295360647171e-52,113.831138357092
"GABRA2",-7.92227260775148,-0.367533219766073,-18.9952173112981,1.6118566649327e-54,3.55319069761133e-52,113.397485683805
"ELF5",-7.54682548236307,-1.23674667587006,-18.9755389551467,1.923722913203e-54,4.16420651284385e-52,113.22148857556
"DACH2",-5.57388178837219,-1.28249362852734,-18.9751961270833,1.92966010789798e-54,4.16420651284385e-52,113.218422328895
"A2LD1",-3.12789429751687,0.513036066916378,-18.8002347887787,9.30381806152175e-54,1.98684972999227e-51,111.653153559344
"MT1H",-8.57369429046465,-0.680304569060188,-18.7621935412048,1.309929807743e-53,2.76854340088034e-51,111.312718839355
"RASL11B",-6.73265338189736,-2.05201827969411,-18.6285118296602,4.36028792090946e-53,9.12145537413926e-51,110.116126987973
"C9orf84",-5.57367605586742,-1.1304620678054,-18.5557377152675,8.39261379619383e-53,1.73794924682596e-50,109.464566054912
"BBC3",2.68040473596088,1.05386986170302,18.5336359694447,1.0239382015733e-52,2.09917570704543e-50,109.266664991134
"C1orf64",-5.86395773006166,-0.963658800741754,-18.5146826539292,1.21436390260722e-52,2.46491825419313e-50,109.096948288577
"FLRT1",-5.18586164050938,-1.192443814301,-18.5086570089838,1.28203362008511e-52,2.57676188680048e-50,109.042990574028
"F11",-8.25715118877001,2.02913469493483,-18.5019897210807,1.36131331328398e-52,2.70954215879951e-50,108.983286422726
"PTGER3",-10.0595660282213,-2.16751427900566,-18.4551130161672,2.07578343421429e-52,4.09188809469492e-50,108.563494434504
"AAA1",-2.94054190064979,-0.168592872749873,-18.4245249909156,2.7336812962361e-52,5.33744764325108e-50,108.289552432482
"SLC12A1",-11.2415417084132,4.1108943350726,-18.3311707270354,6.33430104744076e-52,1.22508967710927e-49,107.453400662434
"HSD11B2",-7.43294474851873,0.0388432605000923,-18.2758474046248,1.04231409569256e-51,1.99705432484049e-49,106.957829416073
