"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"OR4F15",-0.0484290992586004,-0.0656101748594824,-0.349335341112314,0.727000839278364,0.780122701180097,-7.14219926507207
"CDH2",-0.125897608287027,-1.9606468803909,-0.349150353314845,0.727139611101377,0.780230773955267,-7.14226364505222
"BCAM",0.081581804752751,-1.01548620404034,0.349050556680478,0.727214479017011,0.780270269237857,-7.14229836240829
"PCDHAC2",-0.161082631941784,0.725809138308166,-0.348837109403815,0.727374616962216,0.780401246720871,-7.14237258337123
"TSPAN12",-0.0702699398997681,0.40889901509946,-0.348637771312034,0.727524180338167,0.780520865618963,-7.14244185724134
"KIAA0430",0.0368764658726033,0.231109783173879,0.348312734748974,0.727768077614813,0.780741672379973,-7.14255472890206
"GZMM",-0.117192471067331,-0.195959542183856,-0.348179491896736,0.727868066883151,0.780808081166421,-7.14260096818701
"LOC285627",-0.0590621933673804,0.0289601805356753,-0.348084227300389,0.727939559025633,0.780843914796175,-7.14263401703225
"ACTL7A",-0.0704618897085409,0.231889466005506,-0.34797262304938,0.728023316425031,0.780869998757048,-7.14267272287353
"MYL5",0.0465856251555982,-0.55120912647809,0.34795032065053,0.728040054448184,0.780869998757048,-7.14268045615535
"RNF14",0.0256876461947795,-0.559995262904452,0.347893915915244,0.728082386966945,0.780874549579353,-7.14270001209704
"BLNK",0.0884936399813711,0.958186388331106,0.347308538663055,0.72852176965302,0.781304917328759,-7.14290277966331
"KLF12",-0.0774332999704277,-0.0139158237399203,-0.347063169543937,0.728705969725267,0.781429260369922,-7.14298767103497
"POU4F1",0.157203138938584,-0.455367275891173,0.347052545453207,0.728713945649099,0.781429260369922,-7.14299134534132
"FAM179A",0.0887563256565916,-0.0826554159434729,0.346915557962678,0.728816790198917,0.781498667078194,-7.14303871193837
"C3orf43",-0.0922790954699381,-0.383129230460788,-0.346601519440246,0.729052575829343,0.781710609679778,-7.1431472274949
"OR8B3",-0.0476640819336458,-0.0458874233336871,-0.346211775354932,0.729345238284039,0.781983511848809,-7.14328176640328
"RERE",0.0417314540894806,0.312973917797732,0.346028440761802,0.729482919620426,0.782052702441953,-7.14334500083083
"OR1D2",-0.0476640819336458,-0.0441603671504843,-0.346024251888757,0.72948606549912,0.782052702441953,-7.14334644523513
"OR2M7",0.0657510149134929,0.128111015151946,0.345878409501618,0.729595597200008,0.782129227054872,-7.14339672360916
"OR4F4",0.0630251414563011,0.085659947558201,0.345780902656979,0.7296688306483,0.782166833836381,-7.14343032674997
"MYH8",0.0825407832457324,-0.95171285587006,0.345113418501664,0.73017021741048,0.782595303411737,-7.14366010312873
"DNAJC25-GNG10",-0.109764257673411,0.157790554720732,-0.345099229857117,0.730180876596157,0.782595303411737,-7.1436649826459
"PRAMEF9",0.0626964988693244,-0.158913012418001,0.345048203596719,0.730219210385853,0.782595303411737,-7.14368252907172
"PTBP2",0.0538444163306035,0.100687899662033,0.345006225481885,0.730250747207958,0.782595303411737,-7.14369696216294
"FAM74A1",-0.0734298876693105,0.062420043128324,-0.344994695355453,0.73025940950522,0.782595303411737,-7.14370092619206
"QDPR",0.0361347771394667,-0.842520891607116,0.344643412863812,0.730523335849777,0.782837222740906,-7.14382163277996
"C4orf22",-0.0585989745242347,-0.885122227492849,-0.344238932758073,0.730827270399887,0.783105389955336,-7.14396046673324
"CELA3B",-0.137279123508479,1.24327149480945,-0.34420871369569,0.730849979318835,0.783105389955336,-7.14397083259752
"PRDM2",0.0334150106104699,0.15458394129455,0.344154528160187,0.730890699074718,0.783108091446159,-7.14398941726027
"WBP2NL",-0.0954118203527174,-0.110322204021498,-0.344093533152498,0.73093653697451,0.783116276170077,-7.14401033395067
"C21orf71",-0.0916100024826206,-0.779691232487045,-0.343836244897878,0.731129900343944,0.783282508724457,-7.14409852364902
"SLC22A23",0.0576822688492806,0.703043903506534,0.34349660265274,0.731385182582719,0.783508590684321,-7.14421484054081
"C9orf96",-0.0681360877383226,-0.788926041456925,-0.343433176197909,0.731432858544802,0.783508590684321,-7.144236549395
"PTPRM",0.0614842349429882,-0.386718741033994,0.343370286287696,0.731480132228104,0.783508590684321,-7.14425807065103
"GBA2",-0.037171102961991,0.0944790281099279,-0.343352101734489,0.731493801555919,0.783508590684321,-7.14426429276595
"OR8H2",-0.0633426328733867,0.117420042388836,-0.343087686561136,0.731692572089543,0.783680550671737,-7.14435472913257
"SPAG6",-0.119708505689893,-2.10935374444823,-0.343026009656252,0.731738939468625,0.783689269566726,-7.14437581410567
"HS3ST3A1",-0.0834834464430296,1.05658614339745,-0.342889389068688,0.731841651406659,0.783758329179748,-7.14442250596408
"OR1L4",0.0577733840691386,0.0567974505230338,0.342782866159247,0.731921739127513,0.783803153669721,-7.14445889865216
"ME3",-0.0520523374031222,0.0550637347901636,-0.342674889375914,0.732002922912969,0.783849147173611,-7.14449577651035
"SIL1",0.0349833769840749,-0.511565440135768,0.341986963859378,0.732520219529998,0.784362113265668,-7.14473045453509
"LOC645166",-0.0679002489874285,-0.26206966327816,-0.341553627279581,0.732846136535058,0.784670112555764,-7.14487804044824
"LRRTM2",0.0627504625553308,0.998873134110516,0.341317605486611,0.733023671347645,0.784796130469692,-7.14495834615169
"SLC7A2",-0.125393619709338,-0.838005635211814,-0.341295375688503,0.733040393266871,0.784796130469692,-7.14496590691448
"ABL1",-0.0384198719431834,0.384541522307112,-0.341002027564395,0.733261070406433,0.784991394485758,-7.14506563389987
