"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM27C",0.202300962919184,-0.687077900390809,0.560389639543527,0.575507373427494,0.698341323624566,-6.87522493868057
"ATP5J",0.0619822618750792,0.0880949829111175,0.560196142699189,0.575639216343024,0.698451203301039,-6.87533269571986
"CRYGN",0.265923021332981,-0.0393883002706635,0.560113736658101,0.575695369681345,0.698451203301039,-6.87537857578548
"MAGEB10",0.127676558448109,0.0943587447213064,0.560063853412959,0.575729362513077,0.698451203301039,-6.87540634531157
"TMEM38B",0.149410131208867,-0.873181031613506,0.560044132903206,0.575742801275034,0.698451203301039,-6.87541732284983
"RFK",-0.100144175385823,-0.789230195546671,-0.56000675747555,0.575768271586145,0.698451203301039,-6.87543812704357
"DHRS4L1",-0.16477432509694,-0.797637758474206,-0.559833815282492,0.575886133816626,0.698517871900366,-6.87553437338796
"TTC25",-0.203026795910395,-0.811507347771307,-0.559817338632676,0.575897363452421,0.698517871900366,-6.87554354147725
"MS4A12",0.124520295277096,-0.334794006132087,0.559776133812513,0.575925446989507,0.698517871900366,-6.87556646786356
"SKINTL",-0.192610667517348,-0.223924024621795,-0.559391388036296,0.576187705441142,0.698788277180151,-6.87578045931657
"GAS2L2",0.317609004257058,0.463437055221823,0.559332209937892,0.576228048670339,0.698788277180151,-6.87581336050062
"NPY2R",-0.135579808530757,-1.12513816419885,-0.559271802027857,0.576269231673223,0.698788277180151,-6.87584694183692
"FKSG83",-0.0796931355650852,0.0345299918142635,-0.559249058440338,0.576284737441336,0.698788277180151,-6.8758595842768
"EMX2",-0.460680145608309,0.970822581749453,-0.55919115606204,0.576324214112687,0.698794813906091,-6.87589176805759
"CGA",-0.324133605042893,-0.0495380652191391,-0.559128714789962,0.576366786744828,0.698798735677141,-6.87592647095507
"GDA",-0.428966644442445,-0.0511794562171821,-0.559086425249607,0.576395620716085,0.698798735677141,-6.8759499719553
"TBC1D8",0.148575668532773,0.462762164318489,0.559023156072247,0.5764387603564,0.698809711197834,-6.87598512837422
"SCARNA15",0.077297174591844,0.00663786074233158,0.558920746882718,0.576508590575527,0.698853040172001,-6.87604202507834
"SLC39A12",0.154109017124839,-0.916761637818989,0.558725259311625,0.576641899688221,0.698973309614393,-6.87615060555912
"GOLGA7",0.067184598503875,-0.253009862205722,0.558515675937639,0.576784837371535,0.699105235364423,-6.87626697320215
"OR4K14",-0.0700835847996189,0.0769542479103409,-0.558422616054827,0.576848310393938,0.69911492993636,-6.8763186291608
"CYP4F22",0.488940092545217,4.25551141784784,0.558394080703941,0.576867774060838,0.69911492993636,-6.87633446692704
"RRN3P3",0.0998492727716103,0.225185511497845,0.558353960407937,0.576895140224058,0.69911492993636,-6.87635673323339
"TMEM14E",-0.163374637490625,-0.0971059481982073,-0.558198207432044,0.577001385571961,0.699202352855585,-6.87644315921815
"CYB5D2",-0.0986799099405794,-0.195660365068458,-0.557695574436882,0.577344314783539,0.699576558743267,-6.87672190171912
"ZNF573",0.141334610444629,-0.520295010723735,0.557567982343878,0.577431381809205,0.699616605941037,-6.87679261988247
"SPIC",-0.168463495921647,-0.609703569372273,-0.557529585094996,0.577457584759089,0.699616605941037,-6.87681389846876
"IL21R",0.297981810664474,-0.463450033901177,0.557497115913376,0.577479742731293,0.699616605941037,-6.87683189075893
"CRISP2",-0.29959867254709,-0.0375633037662395,-0.55739069195684,0.577552372541982,0.699630014746643,-6.87689085659777
"GCNT7",-0.206136578577164,0.0801124098361997,-0.557346563263969,0.577582489758223,0.699630014746643,-6.87691530348562
"GNG4",0.370906417955095,-0.912969883660654,0.557330884380228,0.577593190555921,0.699630014746643,-6.87692398897688
"OR2T10",-0.0760400406936441,-0.416437320294624,-0.557106373866559,0.577746428673815,0.699774284192478,-6.87704833230243
"AQP10",0.275551549193327,0.431137179932056,0.556696149054729,0.578026474402238,0.70007211861052,-6.87727540277046
"ZMAT4",0.317203623914941,-1.28577481177735,0.556365594076357,0.578252179011493,0.700304106918397,-6.87745825232801
"ZNF75A",0.12385251361678,-0.323375904748376,0.55524714866875,0.579016167441077,0.701187928921349,-6.8780761265649
"CXXC4",-0.248337826199948,-1.24547913955687,-0.555122625653834,0.579101256125305,0.701249548247187,-6.87814484127924
"H1FOO",0.101955667588437,0.119040912659362,0.555040905479998,0.579157100105536,0.701275749173918,-6.87818992802004
"C8orf12",-0.200143102689288,-0.341889766410358,-0.554714883609096,0.579379914392424,0.70148510591619,-6.87836973518353
"MGAT3",-0.280530472147643,-0.59966532312532,-0.554687788160035,0.579398434148522,0.70148510591619,-6.87838467408277
