"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C17orf70",0.804886561670234,-0.42654464003974,9.65792375196609,4.55135354245153e-20,3.28431182589929e-19,34.6631133180989
"H1F0",1.171405669177,0.278990809349431,9.65689413083085,4.58895286201533e-20,3.31027876932358e-19,34.654988708976
"MBD1",0.784375150880836,-0.703223089047822,9.65452579865521,4.6766122885541e-20,3.37232601222819e-19,34.63630259307
"LOC100272228",2.02605603186676,-1.27089404361389,9.65376008318559,4.70530762462076e-20,3.39130395269009e-19,34.6302617298582
"KBTBD11",-3.10176553291801,-1.886634025528,-9.65373531850409,4.70623859587498e-20,3.39130395269009e-19,34.6300663620452
"C21orf56",2.90940105186696,-1.69264312539333,9.65264139841765,4.74754481899392e-20,3.4198670532043e-19,34.6214367781885
"POLR1C",0.883027366675179,-0.71120700202898,9.65128633921202,4.79921057667203e-20,3.45586989927479e-19,34.6107480146463
"RANBP3L",-3.64044145936054,-0.182969893138039,-9.65083772420115,4.81643798024936e-20,3.46705740986981e-19,34.6072095311471
"REEP4",1.260330826057,-1.33824247965771,9.64891876655474,4.89082353675681e-20,3.51936726314677e-19,34.5920747949356
"EIF2C2",1.21383445793524,-1.06263046079224,9.64744626646714,4.94867456900982e-20,3.55974657330773e-19,34.5804625493505
"TOR3A",1.30815380692738,-0.411083116709086,9.64621979021909,4.99737768063205e-20,3.59351946091328e-19,34.5707913274222
"DZIP3",1.22845390672015,-1.34174564396701,9.64560170940193,5.02210142063567e-20,3.61003159973534e-19,34.5659178267051
"ALKBH2",1.14799656936527,0.338126906320304,9.64493589187581,5.04887043363386e-20,3.62800184927893e-19,34.5606681496575
"BRF2",1.01903768542922,-0.978648514460642,9.64435172770408,5.07247313322724e-20,3.64368506321975e-19,34.5560624632931
"USP20",0.699830218761322,-0.766278006175111,9.64050972198472,5.23045690754448e-20,3.75585278674498e-19,34.5257756227221
"CSRP2BP",0.816221019374837,-0.535980116310939,9.63993835164082,5.2543649661026e-20,3.77169944573072e-19,34.5212721209196
"PNPLA6",0.819917062105283,-0.691344672272399,9.63978479305862,5.26080883518861e-20,3.77468332126571e-19,34.5200618117162
"DDX23",0.735257914539147,-0.805107698727496,9.63975156465364,5.26220424963534e-20,3.77468332126571e-19,34.5197999156011
"FAM125A",1.05823548972355,-0.674744855987305,9.63952998257548,5.27151889833988e-20,3.78004228523491e-19,34.5180534882053
"MLLT6",1.2243360879861,-1.74441231085266,9.63932696997773,5.28006729748537e-20,3.78484824006111e-19,34.5164534409886
"KIAA0232",0.964088366724306,-0.464875751402985,9.63924460393452,5.28353946432969e-20,3.7860133714863e-19,34.5158042777512
"ALMS1",1.11841365705711,-1.32266441450693,9.63751305195877,5.35706016247369e-20,3.83735466075727e-19,34.5021579685452
"NADSYN1",0.857072466099212,-0.648924486867968,9.63618813045011,5.41400008404027e-20,3.87678713667166e-19,34.491717356933
"HNRNPA1L2",1.02604292746575,-1.34138647293125,9.63445736933133,5.48928662927047e-20,3.92932490176934e-19,34.4780800368989
"C15orf24",0.679461965111812,0.0081596410405759,9.63273213576347,5.56536613181254e-20,3.98239340552492e-19,34.4644878246266
"C5orf46",3.24331674543217,-0.102397362261845,9.63210194709406,5.59341627913441e-20,4.00106863707378e-19,34.459523284919
"SPRN",1.27712757664753,-0.0403356712057611,9.63198754861038,5.59852325572725e-20,4.00332491334721e-19,34.4586220915993
"TIMELESS",1.24080409020748,-0.406881455013352,9.63155392293808,5.61792319940346e-20,4.01579649619841e-19,34.4552061943054
"MTHFR",1.12790986722965,-1.10231132547468,9.63057323894367,5.66204422637696e-20,4.04592431805347e-19,34.4474811927953
"RHBDF2",1.55131456770002,-1.14357774489358,9.62885890891663,5.73999916574933e-20,4.1001994040776e-19,34.4339783514261
"SRPK1",1.12442987583805,-0.765424969551261,9.62580805087948,5.8813715845298e-20,4.1997213115446e-19,34.4099522012394
"SSRP1",0.870479430512571,-1.09320711875316,9.6250618477723,5.91647198982858e-20,4.22331449385361e-19,34.4040764337696
"GTF2F2",0.805983542243005,-1.04753706305992,9.62373889323516,5.97921353144843e-20,4.26661526655845e-19,34.3936599130502
"ZNF557",0.828321609550874,-1.06741085497489,9.62332301837016,5.99907253607212e-20,4.2792966618655e-19,34.3903856361804
